"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00004544",116,7,3,0,0,1,1,0,0,0,1,4,0,2,0,2,22,1,0,0,1,0,0,3,3,0,0,4,4,14,4,4,3,2,1,0,0,25,2,2,0,0,1,0,1,1,1,10,8,1,1,11,0,0,5,4,0,2,10,8,1,4,1,2,0,2,2,8,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,7,0,7,5,2,0,3,2,1,1,0,0,15,15,14,1,0,0,0,0,6,2,0,2,0,0,4,3,0,1,16,0,0,0,0,16,0,7,2,0,1,6
"E00004545",182,13,9,0,1,2,1,2,0,0,3,4,0,2,0,2,33,4,1,0,3,0,0,5,0,2,3,9,9,15,4,4,4,0,0,1,2,30,7,1,5,1,1,0,1,2,2,9,8,0,1,11,0,0,3,6,0,2,16,11,1,4,5,0,1,5,5,13,0,0,2,0,0,0,2,0,3,3,0,0,8,0,0,5,3,29,17,9,0,8,12,2,4,4,2,15,12,12,0,0,3,2,1,10,0,0,0,0,0,10,8,0,2,23,1,0,1,0,22,1,6,5,0,1,9
"E00004546",87,16,11,1,0,6,0,0,1,2,1,5,0,1,0,4,15,1,0,1,0,0,0,4,2,1,1,3,3,7,2,3,1,0,0,0,1,22,0,0,0,0,0,0,0,2,2,9,5,4,0,11,0,0,5,5,0,1,15,8,2,3,0,1,2,7,7,5,1,1,1,0,0,0,1,0,1,0,1,0,2,0,1,1,0,5,2,1,0,1,3,2,1,0,0,4,4,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,4,0,2,0,0,0,2
"E00004547",167,33,18,3,3,10,1,0,0,0,1,15,0,8,0,7,54,13,1,1,10,1,0,2,2,0,0,6,6,33,8,16,2,1,0,0,6,28,1,1,0,0,0,0,0,1,1,5,1,3,1,21,0,0,18,3,0,0,11,9,1,6,0,2,0,2,2,9,1,1,1,0,0,0,1,0,2,2,0,0,5,1,0,4,0,6,5,5,0,0,1,0,0,1,0,10,9,9,0,0,1,0,1,4,0,0,0,0,0,4,4,0,0,12,0,0,0,0,12,0,2,3,0,0,7
"E00004548",136,30,19,1,0,12,1,0,0,1,4,11,0,5,0,6,52,5,2,2,1,0,0,9,6,0,3,11,11,27,14,5,0,0,0,2,6,27,1,1,0,0,0,0,0,1,1,14,9,4,1,11,0,0,5,4,0,2,11,4,2,1,0,1,0,7,7,4,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,1,5,0,0,0,0,5,1,4,0,0,4,3,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,1,1,0,0,0,0
"E00004549",98,9,8,1,0,2,1,2,0,1,1,1,0,0,0,1,14,1,0,0,1,0,0,3,1,0,2,2,2,8,1,3,0,2,0,1,1,28,4,0,0,4,1,0,1,0,0,15,13,1,1,8,0,1,2,1,0,4,9,7,0,3,3,1,0,2,2,5,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,4,0,9,5,2,0,3,4,1,1,2,0,8,7,7,0,0,1,1,0,4,1,0,0,0,1,3,3,0,0,12,0,0,0,0,12,1,2,1,0,0,8
"E00004550",184,18,9,0,1,1,1,1,0,2,3,9,0,2,1,6,37,4,1,0,2,1,0,11,6,1,4,5,5,17,7,5,2,1,0,0,2,39,12,12,0,0,1,1,0,2,2,14,12,2,0,10,0,1,3,5,0,1,15,13,0,4,4,5,0,2,2,29,1,1,0,0,0,0,0,0,12,12,0,0,16,0,0,16,0,20,5,5,0,0,15,0,2,0,13,14,12,11,1,0,2,2,0,5,1,0,0,0,1,4,4,0,0,7,0,0,0,0,7,0,3,0,0,0,4
"E00004551",285,48,38,4,3,20,6,3,0,1,1,10,0,3,0,7,108,19,1,4,14,0,0,4,2,1,1,6,6,79,34,29,6,0,0,1,9,81,3,0,2,1,2,0,2,0,0,21,16,3,2,55,0,2,29,21,0,3,13,9,0,3,2,2,2,4,4,8,1,1,2,0,0,0,2,0,0,0,0,0,5,0,0,3,2,4,2,2,0,0,2,0,1,0,1,13,9,8,0,1,4,4,0,2,0,0,0,0,0,2,2,0,0,8,0,0,0,0,8,3,0,2,1,0,2
"E00004552",122,10,5,1,1,3,0,0,0,0,0,5,0,2,0,3,24,7,0,1,6,0,0,4,1,0,3,4,4,9,2,3,3,1,0,0,0,21,4,3,0,1,1,0,1,0,0,8,7,1,0,8,0,0,2,2,0,4,17,11,2,6,2,1,0,6,6,10,0,0,1,0,1,0,0,0,3,3,0,0,6,0,0,6,0,14,7,3,0,4,7,1,1,2,3,9,9,5,3,1,0,0,0,6,0,0,0,0,0,6,6,0,0,11,0,0,0,0,11,0,0,3,0,1,7
"E00004553",108,16,12,3,0,5,2,0,0,1,1,4,0,1,0,3,23,1,0,1,0,0,0,3,2,1,0,2,2,17,7,5,1,3,0,0,1,21,0,0,0,0,1,0,1,0,0,5,5,0,0,15,0,2,9,2,0,2,8,4,1,2,0,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,10,7,2,0,5,3,0,2,1,0,11,8,7,1,0,3,3,0,5,2,2,0,0,0,3,3,0,0,12,0,0,0,0,12,2,4,1,1,1,3
"E00004554",226,40,22,1,0,12,1,0,0,1,7,18,0,8,0,10,81,18,2,3,13,0,0,15,12,2,1,12,12,36,10,17,0,2,0,0,7,57,4,0,0,4,0,0,0,0,0,21,14,7,0,32,0,0,18,11,0,3,13,7,1,3,1,2,0,6,6,8,0,0,1,0,0,0,1,0,1,1,0,0,6,1,0,4,1,3,1,0,0,1,2,0,1,0,1,10,7,5,2,0,3,2,1,1,0,0,0,0,0,1,1,0,0,13,0,0,0,0,13,0,2,2,0,2,7
"E00004555",117,6,5,1,0,1,0,0,0,0,3,1,0,1,0,0,34,5,0,1,3,0,1,3,3,0,0,8,8,18,9,6,0,1,1,0,1,13,5,5,0,0,0,0,0,0,0,3,2,1,0,5,0,0,2,1,0,2,13,5,1,1,2,1,0,8,8,15,0,0,3,0,0,0,3,0,4,3,1,0,8,0,0,8,0,9,3,3,0,0,6,1,0,1,4,12,11,10,0,1,1,1,0,5,1,0,0,0,1,4,4,0,0,10,0,0,0,0,10,2,2,1,0,0,5
"E00004556",126,7,3,2,0,0,1,0,0,0,0,4,0,2,0,2,42,6,0,0,6,0,0,7,3,2,2,1,1,28,16,6,0,1,0,0,5,25,3,0,2,1,1,0,1,0,0,7,6,1,0,14,0,1,6,5,0,2,14,11,2,5,1,3,0,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,6,3,0,3,1,0,0,1,0,15,12,11,1,0,3,3,0,2,2,0,0,2,0,0,0,0,0,13,0,0,0,0,13,1,2,5,0,0,5
"E00004557",72,9,7,0,1,4,1,0,0,1,0,2,0,1,0,1,12,3,1,1,1,0,0,2,1,0,1,3,3,4,1,2,1,0,0,0,0,17,1,0,1,0,0,0,0,0,0,4,2,2,0,12,1,3,4,3,0,1,7,5,0,2,0,3,0,2,2,11,1,1,1,0,0,1,0,0,3,2,1,0,6,2,0,4,0,6,5,2,0,3,1,0,0,1,0,3,2,2,0,0,1,0,1,4,2,0,0,0,2,2,2,0,0,3,0,0,0,0,3,0,0,0,0,0,3
"E00004558",132,21,16,2,2,8,1,1,0,0,2,5,0,0,1,4,31,4,1,1,1,1,0,2,1,0,1,6,6,19,7,7,1,0,0,0,4,29,1,0,1,0,2,0,2,0,0,12,10,2,0,14,0,1,6,4,0,3,20,20,3,6,5,5,1,0,0,6,0,0,1,0,0,0,1,0,3,1,1,1,2,0,0,2,0,7,3,1,0,2,4,1,1,2,0,7,6,4,1,1,1,1,0,3,1,1,0,0,0,2,2,0,0,8,0,0,0,0,8,0,2,2,0,0,4
"E00004559",248,17,7,3,0,3,0,0,0,0,1,10,0,3,1,6,89,28,4,15,7,1,1,8,5,2,1,20,20,33,6,11,3,1,2,1,9,58,5,2,0,3,2,2,0,0,0,25,22,3,0,26,0,2,15,6,0,3,20,11,1,3,1,3,3,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,4,3,0,1,4,1,2,1,0,12,9,8,1,0,3,2,1,7,0,0,0,0,0,7,7,0,0,32,1,0,1,0,31,0,3,1,0,1,26
"E00004560",101,15,6,1,0,2,1,0,0,0,2,9,0,7,0,2,23,2,0,1,1,0,0,1,1,0,0,10,10,10,2,3,0,2,0,1,2,22,4,1,0,3,4,3,1,2,2,5,5,0,0,7,0,0,4,3,0,0,9,8,0,2,3,2,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,9,8,1,0,3,0,2,0,1,6,5,4,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,11,1,0,0,1,10,3,1,2,0,1,3
"E00004561",135,11,6,1,1,3,0,0,0,0,1,5,0,1,0,4,38,13,4,0,8,1,0,7,5,1,1,5,5,13,1,3,2,0,3,1,3,22,1,0,1,0,3,1,2,0,0,7,6,1,0,11,0,1,6,3,0,1,20,7,1,1,3,2,0,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,4,3,0,0,3,1,0,1,0,0,9,8,7,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,26,3,0,2,1,23,0,0,2,0,0,21
"E00004562",148,11,5,1,0,3,0,0,0,0,1,6,0,0,0,6,56,16,4,1,11,0,0,1,1,0,0,8,8,31,1,10,11,0,0,0,9,29,5,2,1,2,3,1,2,2,2,10,8,2,0,9,0,1,3,5,0,0,14,10,0,5,2,2,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,18,6,4,1,1,12,7,3,2,0,6,6,5,1,0,0,0,0,7,2,1,0,1,0,5,5,0,0,5,0,0,0,0,5,1,3,0,0,0,1
"E00004563",219,21,15,2,1,5,0,1,1,1,4,6,0,4,0,2,73,10,1,1,8,0,0,18,4,2,12,18,18,27,3,8,2,3,0,0,11,52,5,3,1,1,3,2,1,2,2,29,20,6,3,13,0,0,8,5,0,0,13,11,0,3,2,5,1,2,2,11,3,3,1,0,0,0,1,0,2,2,0,0,5,0,1,4,0,18,14,4,2,8,4,1,1,2,0,11,9,9,0,0,2,2,0,5,1,0,1,0,0,4,4,0,0,15,1,0,1,0,14,0,4,1,0,1,8
"E00004564",175,16,6,0,2,3,1,0,0,0,0,10,0,7,0,3,58,14,0,0,13,1,0,9,5,1,3,4,4,31,1,15,14,0,0,0,1,33,3,1,2,0,1,0,1,1,1,12,9,3,0,16,0,0,5,6,0,5,15,10,1,1,3,2,3,5,5,10,0,0,0,0,0,0,0,0,6,5,1,0,4,0,0,2,2,12,4,2,0,2,8,8,0,0,0,13,13,10,3,0,0,0,0,5,1,0,0,1,0,4,3,1,0,13,0,0,0,0,13,0,0,0,0,0,13
"E00004565",92,9,4,0,1,1,0,1,0,1,0,5,0,0,0,5,16,4,0,1,3,0,0,2,0,1,1,2,2,8,1,5,2,0,0,0,0,8,1,1,0,0,1,0,1,0,0,4,4,0,0,2,0,0,1,0,0,1,9,5,0,0,0,3,2,4,4,7,0,0,0,0,0,0,0,0,5,3,2,0,2,0,0,2,0,11,9,4,0,5,2,0,1,1,0,9,6,5,0,1,3,3,0,5,2,1,1,0,0,3,2,1,0,18,1,1,0,0,17,1,5,1,0,1,9
"E00004566",149,15,7,0,1,2,1,0,0,0,3,8,0,2,0,6,48,6,3,1,0,0,2,9,8,1,0,11,11,22,3,5,1,0,1,1,11,34,1,0,1,0,3,0,3,0,0,14,10,3,1,16,0,1,3,8,0,4,18,15,4,3,1,6,1,3,3,10,0,0,2,0,0,0,2,0,5,3,2,0,3,1,0,1,1,7,4,1,0,3,3,1,2,0,0,6,6,6,0,0,0,0,0,5,2,1,1,0,0,3,3,0,0,6,3,0,3,0,3,1,1,0,1,0,0
"E00004567",134,10,5,1,0,0,0,0,0,1,3,5,0,3,0,2,27,2,2,0,0,0,0,8,5,1,2,9,9,8,0,2,0,0,3,0,3,21,2,0,1,1,3,0,3,3,3,6,2,4,0,7,0,0,4,2,0,1,12,9,1,6,0,1,1,3,3,9,0,0,2,0,0,0,2,0,3,2,1,0,4,0,0,3,1,19,14,10,0,4,5,0,0,3,2,10,8,6,2,0,2,2,0,6,1,0,0,0,1,5,5,0,0,20,0,0,0,0,20,2,4,2,2,3,7
"E00004568",212,20,9,0,1,4,0,0,0,1,3,11,0,5,1,5,64,11,0,5,6,0,0,7,2,3,2,12,12,34,0,13,5,0,2,1,13,59,4,1,1,2,1,1,0,1,1,18,10,4,4,35,0,0,11,19,0,5,10,7,1,2,2,2,0,3,3,18,0,0,3,0,0,1,2,0,9,4,5,0,6,0,0,6,0,12,4,2,0,2,8,5,0,2,1,7,7,5,2,0,0,0,0,9,5,0,3,2,0,4,4,0,0,13,1,0,1,0,12,0,3,1,0,0,8
"E00004569",176,24,14,1,2,6,2,1,0,1,1,10,0,1,0,9,54,16,1,2,13,0,0,7,2,4,1,15,15,16,2,2,4,1,0,1,6,38,2,1,1,0,2,0,2,0,0,21,16,5,0,13,0,0,5,6,0,2,14,11,0,1,1,8,1,3,3,11,3,3,2,0,0,0,2,0,4,3,1,0,2,1,0,1,0,8,7,3,0,4,1,0,1,0,0,11,8,5,2,1,3,3,0,1,0,0,0,0,0,1,1,0,0,15,2,1,1,0,13,1,2,4,0,0,6
"E00004570",167,18,13,0,0,7,3,1,0,2,0,5,0,1,0,4,60,8,1,3,3,0,1,7,3,3,1,9,9,36,10,6,7,4,0,0,9,44,5,2,1,2,3,0,3,0,0,26,17,9,0,10,0,0,3,2,0,5,10,9,5,4,0,0,0,1,1,6,0,0,1,0,0,0,0,1,4,3,1,0,1,0,0,1,0,9,7,4,0,3,2,2,0,0,0,6,2,1,1,0,4,4,0,5,1,1,0,0,0,4,3,0,1,9,1,0,1,0,8,1,1,1,0,0,5
"E00004571",208,32,17,1,1,10,1,1,0,2,1,15,0,8,0,7,78,17,2,2,12,0,1,9,6,2,1,11,11,41,13,9,6,1,2,2,8,60,1,1,0,0,3,2,1,0,0,27,18,9,0,29,0,1,10,15,0,3,13,8,1,1,2,3,1,5,5,5,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,2,0,9,7,2,1,4,2,1,0,1,0,4,4,4,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,5,1,0,1,0,4,1,0,1,0,0,2
"E00004572",235,38,28,1,2,13,5,1,0,1,5,10,0,2,0,8,69,20,4,3,12,0,1,9,6,2,1,9,9,31,6,18,2,0,0,0,5,68,5,2,2,1,1,0,1,0,0,26,20,5,1,36,0,2,10,18,0,6,18,13,2,5,1,3,2,5,5,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,12,8,2,0,6,4,1,2,1,0,8,6,5,1,0,2,1,1,5,2,0,0,1,1,3,3,0,0,14,0,0,0,0,14,2,3,0,1,2,6
"E00004573",163,15,7,1,0,3,1,0,0,1,1,8,0,3,0,5,42,6,0,1,5,0,0,2,1,1,0,8,8,26,3,7,3,2,0,0,11,50,4,0,0,4,2,0,2,1,1,24,22,2,0,19,0,0,5,8,0,6,13,10,2,2,2,2,2,3,3,13,1,1,0,0,0,0,0,0,3,2,1,0,9,0,1,8,0,7,3,2,0,1,4,3,1,0,0,8,6,3,2,1,2,2,0,4,3,0,1,0,2,1,1,0,0,11,1,0,0,1,10,2,3,0,0,0,5
"E00004574",225,20,13,0,1,6,1,0,0,2,3,7,0,1,0,6,64,14,1,2,11,0,0,2,2,0,0,15,15,33,5,9,5,1,0,0,13,58,1,0,0,1,2,0,2,1,1,39,31,8,0,15,0,0,5,4,0,6,16,12,4,4,2,2,0,4,4,14,2,2,3,0,1,1,1,0,5,3,1,1,4,0,0,4,0,16,12,5,0,7,4,1,1,1,1,14,14,13,1,0,0,0,0,6,1,0,0,0,1,5,5,0,0,17,0,0,0,0,17,2,2,2,0,1,10
"E00004575",238,27,18,1,1,8,4,0,0,1,3,9,0,1,0,8,87,24,7,3,14,0,0,10,4,2,4,17,17,36,1,11,2,0,4,2,16,70,9,5,0,4,3,1,2,0,0,37,24,12,1,21,0,0,6,11,0,4,19,15,1,2,5,6,1,4,4,7,0,0,1,0,1,0,0,0,2,1,1,0,4,0,1,1,2,10,6,2,0,4,4,1,1,2,0,12,12,6,3,3,0,0,0,2,2,1,1,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,1,2
"E00004576",153,13,8,0,0,5,0,0,0,3,0,5,0,2,0,3,52,9,2,1,6,0,0,6,6,0,0,12,12,25,5,10,4,2,0,0,4,28,1,0,0,1,0,0,0,0,0,18,13,4,1,9,0,0,3,3,0,3,12,7,1,2,1,2,1,5,5,10,0,0,3,0,0,0,3,0,4,4,0,0,3,0,0,3,0,10,9,6,0,3,1,0,1,0,0,5,4,4,0,0,1,1,0,10,4,1,1,0,2,6,4,1,1,13,2,0,0,2,11,0,4,2,0,1,4
"E00004577",153,19,13,1,2,7,2,0,0,0,1,6,0,1,0,5,59,6,2,0,3,0,1,10,5,2,3,8,8,35,6,10,6,0,1,1,11,37,4,1,0,3,1,0,1,0,0,15,12,2,1,17,0,1,6,3,1,6,10,7,3,1,1,2,0,3,3,9,1,1,3,0,0,1,2,0,4,4,0,0,1,0,0,1,0,6,3,3,0,0,3,0,0,3,0,7,6,4,2,0,1,1,0,3,0,0,0,0,0,3,2,0,1,3,0,0,0,0,3,0,1,0,0,0,2
"E00004578",203,18,13,1,2,4,3,0,0,1,2,5,0,2,0,3,57,11,0,3,8,0,0,2,0,0,2,8,8,36,4,9,5,1,3,0,14,48,0,0,0,0,3,1,2,0,0,34,30,4,0,11,0,0,1,7,0,3,35,27,0,13,6,6,2,8,8,16,1,1,7,0,2,1,4,0,1,0,0,1,7,0,0,6,1,7,4,2,0,2,3,1,1,1,0,13,8,6,0,2,5,5,0,3,1,0,0,1,0,2,2,0,0,6,0,0,0,0,6,1,0,1,0,0,4
"E00004579",141,20,8,1,0,4,2,0,0,1,0,12,0,4,0,8,45,8,3,2,3,0,0,5,3,2,0,7,7,25,6,6,2,4,0,0,7,37,0,0,0,0,1,1,0,1,1,24,19,5,0,11,0,0,4,3,0,4,12,8,1,3,1,3,0,4,4,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,7,7,7,0,0,0,0,0,0,0,6,5,5,0,0,1,1,0,3,1,0,0,0,1,2,1,0,1,8,1,0,1,0,7,0,2,0,0,1,4
"E00004580",182,18,10,0,1,7,0,0,0,0,2,8,0,4,2,2,62,10,1,3,6,0,0,5,4,0,1,18,18,29,7,9,5,2,1,0,5,44,2,1,0,1,2,0,2,0,0,24,18,6,0,16,0,1,2,12,0,1,20,14,2,2,5,4,1,6,6,7,0,0,3,0,0,0,2,1,2,2,0,0,2,0,1,0,1,7,5,2,0,3,2,1,0,1,0,8,6,4,0,2,2,1,1,3,0,0,0,0,0,3,3,0,0,13,1,0,1,0,12,2,0,2,0,0,8
"E00004581",137,10,5,0,0,4,0,0,0,0,1,5,0,1,1,3,54,11,2,0,9,0,0,8,2,2,4,7,7,28,8,10,2,1,0,0,7,36,2,0,1,1,2,1,1,1,1,20,16,4,0,11,0,1,2,5,0,3,16,10,4,4,0,2,0,6,6,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,5,2,1,0,1,3,0,2,1,0,9,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,1,0,0,1
"E00004582",157,14,10,0,0,7,1,0,0,2,0,4,0,1,0,3,50,2,0,1,1,0,0,8,7,1,0,8,8,32,9,8,6,4,0,1,4,42,2,0,1,1,4,2,2,0,0,25,21,4,0,11,0,0,2,6,0,3,19,11,6,2,0,2,1,8,8,5,1,1,1,0,0,0,1,0,2,1,1,0,1,0,0,1,0,7,3,2,0,1,4,1,1,2,0,8,6,5,0,1,2,1,1,6,3,2,0,0,1,3,3,0,0,6,0,0,0,0,6,1,1,0,1,1,2
"E00004583",188,18,15,0,1,12,0,0,0,0,2,3,0,1,0,2,60,7,1,3,3,0,0,9,3,3,3,14,14,30,9,5,5,1,1,1,8,51,2,0,2,0,1,0,1,2,2,28,23,4,1,18,0,1,6,7,0,4,10,6,2,0,0,4,0,4,4,8,1,1,1,1,0,0,0,0,3,3,0,0,3,0,0,2,1,14,9,6,0,3,5,1,1,3,0,11,9,6,1,2,2,1,1,3,0,0,0,0,0,3,3,0,0,13,1,0,1,0,12,2,2,0,0,0,8
"E00004584",211,29,21,1,1,16,0,0,0,2,1,8,0,4,0,4,66,8,2,1,4,0,1,11,6,4,1,15,15,32,6,9,4,0,1,0,12,63,6,1,2,3,1,0,1,0,0,27,22,3,2,29,0,1,8,13,0,7,14,9,2,0,2,2,3,5,5,11,1,1,3,0,0,0,1,2,2,0,2,0,5,0,0,4,1,4,3,2,1,0,1,0,1,0,0,8,8,6,2,0,0,0,0,6,2,0,1,0,1,4,3,0,1,10,0,0,0,0,10,0,2,1,1,0,6
"E00004585",151,8,5,1,1,3,0,0,0,0,0,3,0,1,0,2,68,8,1,3,4,0,0,5,4,1,0,13,13,42,9,13,4,1,1,0,14,35,2,0,0,2,1,1,0,0,0,15,11,2,2,17,0,0,6,7,0,4,10,8,3,3,2,0,0,2,2,10,0,0,3,0,0,0,3,0,5,1,4,0,2,0,0,1,1,5,5,5,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,3,1,0,0,1,0,2,1,1,0,6,2,1,0,1,4,1,0,2,0,0,1
"E00004586",152,16,12,1,2,7,1,1,0,0,0,4,0,1,0,3,50,6,1,0,4,1,0,4,4,0,0,16,16,24,3,7,3,0,1,1,9,48,1,1,0,0,2,2,0,0,0,29,21,6,2,16,0,1,7,5,0,3,8,5,1,1,0,2,1,3,3,4,1,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,5,4,3,0,1,1,0,1,0,0,12,7,3,3,1,5,5,0,2,2,0,0,1,1,0,0,0,0,7,0,0,0,0,7,1,2,0,0,0,4
"E00004587",137,12,5,0,0,2,1,0,0,2,0,7,0,4,0,3,50,6,1,1,3,0,1,10,8,2,0,10,10,24,5,8,4,2,0,0,5,31,0,0,0,0,4,2,2,0,0,17,12,2,3,10,0,0,3,5,1,1,15,10,3,2,0,5,0,5,5,4,0,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,1,9,6,4,0,2,3,1,1,1,0,12,11,10,1,0,1,1,0,3,2,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004588",209,24,14,1,0,8,3,1,0,0,1,10,0,4,0,6,74,14,5,2,7,0,0,4,4,0,0,17,17,39,8,17,3,2,1,0,8,56,2,1,1,0,1,0,1,1,1,30,26,3,1,22,0,1,10,9,0,2,24,18,5,1,5,7,0,6,6,4,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,1,13,9,8,0,1,4,2,2,0,0,4,3,1,2,0,1,0,1,4,2,0,1,0,1,2,1,0,1,6,0,0,0,0,6,2,1,0,0,0,3
"E00004589",147,19,15,1,0,10,1,1,0,1,1,4,0,3,0,1,67,6,1,1,4,0,0,12,8,3,1,10,10,39,10,9,7,2,0,1,10,29,1,1,0,0,0,0,0,0,0,17,15,2,0,11,0,0,3,4,0,4,10,9,4,3,1,1,0,1,1,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,8,3,3,0,0,5,0,4,1,0,6,4,3,1,0,2,2,0,1,0,0,0,0,0,1,1,0,0,4,2,1,0,1,2,0,0,0,1,0,1
"E00004590",138,5,3,0,0,3,0,0,0,0,0,2,0,1,0,1,58,10,1,0,8,0,1,6,3,3,0,12,12,30,8,7,3,1,0,0,11,40,4,0,0,4,2,0,2,1,1,21,15,3,3,12,0,0,6,5,0,1,11,10,2,1,3,4,0,1,1,5,1,1,2,0,0,0,2,0,1,1,0,0,1,0,0,0,1,6,6,3,0,3,0,0,0,0,0,9,7,4,2,1,2,1,1,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,1,0,2,0,0,0
"E00004591",120,10,5,0,0,4,0,0,0,0,1,5,0,3,0,2,27,6,2,1,3,0,0,5,5,0,0,2,2,14,4,4,1,1,1,0,3,28,3,1,2,0,4,3,1,0,0,13,11,2,0,8,0,1,4,2,1,0,12,8,6,0,0,2,0,4,4,8,1,1,1,0,0,0,1,0,0,0,0,0,6,0,0,6,0,11,4,3,0,1,7,2,4,1,0,7,5,5,0,0,2,2,0,4,0,0,0,0,0,4,4,0,0,13,0,0,0,0,13,0,4,1,0,0,8
"E00004592",113,11,4,0,1,3,0,0,0,0,0,7,0,2,0,5,53,7,0,1,5,1,0,9,6,1,2,6,6,31,6,12,3,2,1,1,6,27,2,0,0,2,1,0,1,0,0,12,10,0,2,12,0,0,8,4,0,0,6,4,2,0,1,1,0,2,2,4,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,1,0,3,2,0,0,2,1,1,0,0,0,4,4,4,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,3,1,0,1,0,2,0,0,0,0,0,2
"E00004593",340,44,32,1,6,16,2,0,0,0,7,12,0,5,0,7,98,23,2,3,13,0,5,6,4,2,0,17,17,52,6,18,6,2,1,0,19,75,4,1,1,2,3,0,3,1,1,34,25,7,2,33,0,1,14,15,0,3,32,22,5,1,8,7,1,10,10,21,0,0,2,0,0,0,1,1,4,4,0,0,15,0,1,12,2,16,7,3,0,4,9,5,4,0,0,21,20,19,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,32,0,0,0,0,32,0,5,6,2,0,19
