"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00004620",255,188,148,135,2,8,3,0,0,0,0,0,0,9,31,25,16,1,1,6,1,3,4,9,1,1,4,3,6,2,4,20,0,4,1,2,1,14,0,2,3,2,7,2,25,11,1,10,4,4,0,0,9,3,4,1,0,1,1,0,1,0,12,5,4,1,1,5,1,0,1,10,0,10,3,7,0,0
"E00004621",297,240,181,172,3,2,4,0,0,0,0,0,0,25,34,21,19,1,4,5,2,2,5,2,0,1,0,1,13,1,12,26,3,9,3,0,6,14,1,10,2,0,1,0,20,5,0,5,0,0,0,0,9,7,1,1,0,0,6,4,2,0,10,3,3,0,0,5,2,0,2,1,0,1,1,0,0,0
"E00004622",405,296,220,195,5,8,12,0,0,0,0,0,0,17,59,42,38,12,7,6,0,3,10,4,0,2,0,2,17,0,17,25,4,7,1,4,2,14,1,2,5,1,5,0,53,14,4,10,10,0,2,8,15,0,12,1,2,0,13,7,6,1,15,8,5,3,0,4,3,1,2,16,0,16,5,11,0,0
"E00004623",335,254,187,175,5,5,2,0,0,0,0,0,0,27,40,32,22,7,4,3,3,1,4,10,2,3,3,2,8,0,8,21,4,4,2,1,1,13,3,4,3,0,3,0,36,16,5,11,2,0,0,2,16,11,3,2,0,0,2,0,2,0,15,3,2,1,0,8,4,2,2,9,0,9,8,1,0,0
"E00004624",275,212,165,157,2,4,2,0,0,0,0,0,0,6,41,25,22,4,5,5,0,4,4,3,0,2,0,1,16,0,16,9,5,0,0,0,0,4,0,1,1,0,2,0,23,5,3,2,1,0,0,1,12,3,3,2,4,0,5,2,3,0,18,10,8,2,1,6,1,1,0,13,0,13,3,10,0,0
"E00004625",338,239,186,180,1,2,3,0,0,0,0,0,0,5,48,33,23,3,3,5,4,2,6,10,0,8,1,1,15,1,14,22,7,6,2,4,0,9,0,6,1,0,2,0,49,13,4,9,7,3,1,3,12,0,6,2,1,3,12,2,10,5,24,10,9,1,0,6,8,3,5,4,0,4,3,1,0,0
"E00004626",395,204,125,120,1,3,1,0,0,0,0,0,0,8,71,54,33,6,1,5,6,9,6,21,2,8,1,10,17,0,17,29,12,6,0,4,2,11,4,0,1,0,6,0,106,17,8,9,26,6,2,18,39,0,25,7,5,2,24,15,9,0,50,28,24,4,1,18,3,1,2,6,0,6,3,3,0,0
"E00004627",186,127,105,97,4,3,1,0,0,0,0,0,0,5,17,11,9,0,1,4,2,2,0,2,0,0,0,2,6,0,6,17,6,4,1,1,2,7,0,5,0,0,2,0,26,4,3,1,2,0,0,2,8,4,3,0,0,1,12,6,6,0,12,3,3,0,0,5,4,3,1,4,0,4,2,2,0,0
"E00004628",230,160,125,123,0,0,2,0,0,0,0,0,0,6,29,13,11,1,1,2,2,3,2,2,0,2,0,0,16,1,15,39,7,5,2,2,1,27,0,14,1,1,11,0,29,7,3,4,0,0,0,0,16,7,2,0,0,7,6,6,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"E00004629",223,153,108,104,0,2,2,0,0,0,0,0,0,10,35,30,13,0,3,4,0,1,5,17,3,6,1,7,5,0,5,4,0,1,0,0,1,3,1,0,2,0,0,0,23,9,0,9,1,1,0,0,4,0,2,0,0,2,8,2,6,1,22,14,14,0,0,7,1,0,1,21,0,21,6,15,0,0
"E00004630",188,131,93,86,4,2,1,0,0,0,0,0,0,6,32,25,16,2,5,3,0,1,5,9,0,2,0,7,7,0,7,9,5,0,0,0,0,4,0,0,3,0,1,0,34,4,0,4,9,2,0,7,13,1,8,1,3,0,8,2,6,0,8,3,3,0,0,3,2,0,2,6,0,6,5,1,0,0
"E00004631",247,193,147,143,1,2,1,0,0,0,0,0,0,26,20,11,8,0,2,0,2,3,1,3,0,2,0,1,9,0,9,13,4,2,0,1,1,7,1,4,1,0,1,0,24,2,2,0,5,1,0,4,12,5,4,0,0,3,5,5,0,0,5,5,4,1,0,0,0,0,0,12,0,12,7,5,0,0
"E00004632",227,164,121,118,1,2,0,0,0,0,0,0,0,7,36,14,9,3,2,0,1,0,3,5,0,1,0,4,22,0,22,32,7,4,1,2,1,21,0,15,0,0,6,0,20,6,0,6,1,0,0,1,9,7,1,0,1,0,4,2,2,0,7,4,1,3,0,2,1,0,1,4,0,4,2,2,0,0
"E00004633",336,217,155,141,3,7,4,0,0,0,1,0,0,25,36,27,18,1,3,2,1,1,10,9,1,2,0,6,9,1,8,58,5,23,9,4,10,30,1,26,0,0,3,0,51,8,5,3,3,0,1,2,32,22,2,2,1,5,8,2,6,0,9,2,2,0,0,2,5,4,1,1,0,1,1,0,0,0
"E00004634",283,210,160,143,4,7,6,0,0,0,0,0,0,12,38,30,19,5,5,4,0,2,3,11,0,2,1,8,8,0,8,15,0,1,1,0,0,14,0,7,4,0,3,0,32,15,9,6,2,1,1,0,8,0,5,1,1,1,7,1,6,0,24,12,9,3,2,10,0,0,0,2,0,2,1,1,0,0
"E00004635",299,206,166,161,1,4,0,0,0,0,0,0,0,4,36,19,11,1,0,4,1,2,3,8,0,6,0,2,17,0,17,53,8,13,1,6,6,32,1,11,1,0,19,0,25,11,5,6,0,0,0,0,9,3,3,0,1,2,5,4,1,0,15,1,1,0,0,7,7,0,7,0,0,0,0,0,0,0
"E00004636",266,196,155,150,1,3,1,0,0,0,0,0,0,13,28,17,13,2,1,1,5,2,2,4,1,3,0,0,11,0,11,30,2,13,4,3,6,15,0,10,0,0,5,0,26,4,2,2,0,0,0,0,21,13,1,0,5,2,1,1,0,0,14,1,0,1,0,8,5,1,4,0,0,0,0,0,0,0
"E00004637",239,156,113,110,2,1,0,0,0,0,0,0,0,11,32,21,10,4,1,2,3,0,0,11,0,8,0,3,11,0,11,34,11,9,0,7,2,14,0,8,1,0,5,0,34,9,1,8,1,1,0,0,14,13,1,0,0,0,8,4,4,2,11,1,1,0,0,8,2,1,1,4,0,4,4,0,0,0
"E00004638",308,237,168,151,3,12,2,0,0,0,0,0,0,9,60,40,27,7,1,4,6,1,8,13,0,3,1,9,20,1,19,12,4,3,3,0,0,5,0,1,3,0,1,0,29,3,3,0,8,2,2,4,13,4,3,0,5,1,5,1,4,0,14,4,4,0,0,9,1,0,1,16,0,16,10,6,0,0
"E00004639",205,151,112,108,3,1,0,0,0,0,0,0,0,6,33,21,14,1,4,2,5,0,2,7,0,6,0,1,12,0,12,12,2,2,1,1,0,8,2,1,1,0,4,0,25,13,8,5,5,0,3,2,6,4,0,0,0,2,1,1,0,0,10,0,0,0,0,6,4,2,2,7,0,6,4,2,1,0
"E00004640",336,245,169,161,0,6,2,0,0,0,0,0,0,13,63,59,36,4,3,13,3,4,9,23,0,8,0,15,4,1,3,42,11,4,1,1,2,27,0,16,1,0,10,0,33,14,5,9,4,1,0,3,12,1,6,2,0,3,3,2,1,0,9,4,0,4,1,2,2,0,2,7,0,7,4,3,0,0
"E00004641",364,245,193,188,1,1,3,0,0,0,0,0,0,6,46,21,12,0,2,4,1,4,1,9,3,2,0,4,25,0,25,38,3,7,2,2,3,28,2,17,1,1,7,0,68,10,2,8,9,1,1,7,37,31,2,1,0,3,11,6,5,1,11,2,2,0,1,6,2,0,2,2,0,2,0,2,0,0
"E00004642",344,245,193,187,1,3,2,0,0,0,0,0,0,15,37,19,15,0,4,3,4,0,4,4,3,0,0,1,18,1,17,50,9,11,1,3,7,30,1,15,1,0,13,0,41,11,3,8,0,0,0,0,28,14,6,2,1,5,2,0,2,0,7,4,2,2,0,3,0,0,0,1,0,1,0,1,0,0
"E00004643",353,252,178,168,0,6,4,0,0,0,0,0,0,13,61,46,29,7,5,5,4,2,6,17,2,12,0,3,15,7,8,31,13,2,0,1,1,16,2,4,1,0,9,0,41,22,3,19,2,0,0,2,6,0,0,0,2,4,10,4,6,1,17,9,8,1,1,4,3,0,3,12,0,12,6,6,0,0
"E00004644",369,258,207,200,1,3,2,1,0,0,0,0,0,11,40,28,15,2,1,3,1,1,7,13,0,8,0,5,12,0,12,48,23,4,1,3,0,21,1,13,0,0,7,0,48,26,3,23,1,1,0,0,14,11,1,2,0,0,7,4,3,0,13,2,1,1,0,7,4,2,2,2,0,1,1,0,1,0
"E00004645",172,116,76,64,4,5,3,0,0,0,0,0,0,3,37,28,16,7,2,3,0,2,2,12,1,2,0,9,9,0,9,11,4,2,0,2,0,5,0,4,1,0,0,0,29,20,4,16,5,1,3,1,2,0,1,0,0,1,2,0,2,0,7,2,2,0,0,5,0,0,0,9,0,9,8,1,0,0
"E00004646",268,194,149,141,2,4,1,0,1,0,0,1,0,7,37,36,24,0,1,10,5,5,3,12,0,10,2,0,1,0,1,23,4,4,0,2,2,15,0,6,4,0,5,0,40,2,1,1,7,5,2,0,25,24,1,0,0,0,6,1,5,0,8,6,3,3,0,2,0,0,0,3,0,3,2,1,0,0
"E00004647",371,237,170,159,4,3,4,0,0,0,0,0,0,5,62,53,26,7,5,8,1,3,2,27,0,15,0,12,9,2,7,77,6,8,3,2,3,62,1,58,1,0,2,1,45,2,0,2,14,8,2,4,21,19,1,1,0,0,8,4,4,0,7,5,1,4,0,2,0,0,0,5,0,5,2,3,0,0
"E00004649",227,171,101,95,0,6,0,0,0,0,0,0,0,5,65,56,52,22,3,7,1,3,16,4,0,0,1,3,9,0,9,7,3,1,1,0,0,2,0,0,1,0,1,1,31,8,5,3,11,8,1,2,4,1,1,0,0,2,7,1,6,1,11,5,5,0,1,5,0,0,0,7,0,7,7,0,0,0
"E00004650",327,222,159,146,1,4,8,0,0,0,1,0,0,5,57,41,35,11,3,5,6,4,6,6,1,2,0,3,16,2,14,27,5,10,0,4,6,12,1,2,2,0,7,0,50,7,2,5,14,7,4,3,15,5,3,5,1,1,13,1,12,1,21,14,7,7,0,6,1,0,1,7,0,5,3,2,2,0
"E00004651",159,104,67,57,0,5,5,0,0,0,0,0,0,6,31,30,25,3,3,0,0,12,7,5,0,0,0,5,1,0,1,6,1,1,0,0,1,4,0,0,3,0,1,0,32,4,1,3,25,14,6,5,1,0,0,1,0,0,2,0,2,0,6,6,6,0,0,0,0,0,0,11,0,11,8,3,0,0
"E00004652",237,183,130,123,2,3,2,0,0,0,0,0,0,4,49,41,31,8,4,7,1,3,8,10,0,0,1,9,8,2,6,9,1,3,0,1,2,5,1,0,0,0,4,0,30,1,1,0,4,0,2,2,16,10,6,0,0,0,8,4,4,1,12,9,4,5,0,1,2,0,2,3,0,3,1,2,0,0
"E00004653",151,111,70,60,1,8,1,0,0,0,2,0,0,4,35,29,25,2,1,2,6,3,11,4,0,0,0,4,6,0,6,5,2,1,0,1,0,2,0,0,1,0,1,0,21,5,2,3,12,5,4,3,3,0,0,3,0,0,1,0,1,0,10,7,5,2,1,1,1,0,1,4,0,4,4,0,0,0
"E00004654",141,80,44,40,0,3,1,0,0,0,2,0,0,2,32,28,24,5,4,7,0,1,7,4,0,2,1,1,4,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,52,4,3,1,20,13,3,4,9,0,6,0,3,0,19,3,16,0,5,3,1,2,1,1,0,0,0,3,0,3,3,0,0,0
"E00004655",464,289,212,203,1,6,2,0,0,0,0,0,0,5,72,61,40,7,9,10,5,5,4,21,0,16,3,2,11,2,9,68,6,22,1,0,21,40,0,30,6,0,4,0,62,4,1,3,23,6,3,14,19,0,15,1,1,2,16,1,15,0,32,23,15,8,1,8,0,0,0,13,0,13,10,3,0,0
"E00004656",402,180,100,93,1,5,1,0,0,0,0,0,0,10,70,60,51,7,17,7,2,5,13,9,1,5,0,3,10,4,6,26,6,4,0,2,2,16,1,3,3,0,9,0,83,19,3,16,22,8,1,13,23,3,14,5,1,0,19,5,14,0,78,51,27,24,4,14,9,0,9,35,0,35,27,8,0,0
"E00004658",318,217,179,168,2,7,1,0,1,1,0,1,0,4,32,22,13,4,1,7,0,0,1,9,0,5,0,4,10,1,9,18,1,7,0,1,6,10,0,2,3,0,5,0,71,1,1,0,8,0,3,5,47,40,3,0,1,3,15,6,9,0,7,1,1,0,0,4,2,2,0,5,0,5,4,1,0,0
"E00004659",404,302,174,169,0,3,2,0,0,0,0,0,0,1,127,112,62,24,5,9,2,12,10,50,0,43,1,6,15,2,13,34,8,2,0,1,1,24,1,1,12,0,10,0,47,5,2,3,16,3,2,11,21,15,3,0,1,2,5,0,5,0,9,6,2,4,0,3,0,0,0,12,0,11,10,1,1,0
"E00004660",351,270,167,163,1,3,0,0,0,0,0,0,0,2,101,96,45,27,2,1,4,5,6,51,0,48,0,3,5,0,5,16,1,3,0,2,1,12,0,5,1,0,6,0,50,3,0,3,14,2,4,8,24,16,3,2,0,3,9,0,9,0,12,11,5,6,0,1,0,0,0,3,0,3,1,2,0,0
"E00004661",268,193,131,125,2,4,0,0,0,0,0,0,0,6,56,51,32,6,0,4,2,15,5,19,5,11,1,2,5,0,5,21,2,5,0,0,5,14,0,0,7,0,7,0,41,1,0,1,5,3,1,1,21,14,1,4,0,2,13,6,7,1,7,5,4,1,0,0,2,0,2,6,0,6,6,0,0,0
"E00004662",288,218,183,173,2,3,5,0,0,1,0,0,0,9,25,18,15,2,1,7,3,1,1,3,0,1,0,2,7,2,5,13,2,2,0,1,1,9,1,2,3,1,2,0,38,5,2,3,5,3,1,1,21,12,3,2,2,2,7,2,5,0,14,7,3,4,0,6,1,0,1,5,0,5,2,3,0,0
"E00004663",361,217,157,153,0,2,2,0,0,0,0,0,0,2,58,42,24,7,5,1,6,1,4,18,1,14,1,2,16,0,16,26,1,9,6,0,3,16,2,8,0,0,6,0,112,1,1,0,18,10,5,3,81,72,7,0,2,0,12,4,8,0,6,0,0,0,1,2,3,0,3,0,0,0,0,0,0,0
"E00004664",358,255,208,181,3,21,3,0,0,0,1,0,0,4,42,41,28,15,1,5,2,1,4,13,0,7,0,6,1,0,1,12,6,2,0,2,0,4,0,3,1,0,0,0,59,2,0,2,8,2,1,5,40,35,5,0,0,0,9,6,3,0,27,9,5,4,0,11,7,5,2,5,0,5,5,0,0,0
"E00004665",260,196,167,162,1,4,0,0,0,0,0,0,0,4,25,17,9,4,1,1,3,0,0,8,0,3,0,5,8,1,7,29,2,10,2,1,7,17,0,8,0,1,8,0,29,1,0,1,1,0,1,0,21,20,0,0,0,1,6,3,3,0,5,1,1,0,0,3,1,1,0,1,0,1,1,0,0,0
"E00004666",426,280,198,181,4,6,7,0,0,0,0,0,0,4,78,60,41,15,6,3,1,2,14,19,0,8,0,11,18,1,17,31,9,6,3,1,2,16,1,9,2,0,4,0,84,8,2,6,34,11,16,7,19,11,1,2,3,2,19,2,17,4,28,16,13,3,1,9,2,0,2,3,0,3,2,1,0,0
"E00004667",207,141,95,84,1,3,7,0,0,0,0,0,0,2,44,32,28,10,11,1,0,0,6,4,0,0,0,4,12,0,12,2,0,0,0,0,0,2,0,0,1,0,1,0,33,3,1,2,23,10,1,12,2,0,2,0,0,0,4,2,2,1,28,25,14,11,1,2,0,0,0,3,0,3,1,2,0,0
"E00004668",171,130,107,102,0,4,1,0,0,0,0,0,0,7,16,15,9,2,1,2,2,2,0,6,0,4,0,2,1,0,1,8,0,3,1,2,0,5,3,0,0,0,2,0,29,2,1,1,1,0,0,1,17,16,1,0,0,0,9,9,0,0,3,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0
"E00004669",293,203,170,160,1,3,6,0,0,0,0,0,0,3,30,25,17,2,1,4,3,1,6,8,0,5,1,2,5,0,5,22,1,2,0,2,0,19,0,7,0,0,12,0,62,6,2,4,3,0,1,2,45,45,0,0,0,0,8,4,4,0,4,3,1,2,0,1,0,0,0,2,0,2,1,1,0,0
"E00004670",251,158,134,128,2,2,2,0,0,0,0,0,0,3,21,15,8,1,7,0,0,0,0,7,0,0,0,7,6,0,6,24,3,1,0,0,1,20,2,11,0,4,3,0,58,4,0,4,21,17,1,3,32,22,7,0,0,3,1,0,1,0,9,2,1,1,0,3,4,2,2,2,0,2,0,2,0,0
"E00004671",470,304,271,257,2,8,4,0,0,0,0,0,1,4,28,24,21,3,2,9,1,2,4,3,0,2,0,1,4,0,4,57,7,14,0,5,9,35,5,14,1,2,13,1,84,5,1,4,11,4,1,6,63,56,5,1,1,0,5,3,2,0,21,10,8,2,0,6,5,1,4,4,0,4,4,0,0,0
"E00004672",223,155,117,112,3,1,1,0,0,0,0,0,0,1,37,35,32,11,3,3,2,4,9,3,0,3,0,0,2,0,2,5,1,1,0,0,1,3,0,1,2,0,0,0,43,8,1,7,15,7,1,7,9,0,2,4,3,0,11,2,9,0,15,12,10,2,2,1,0,0,0,5,0,5,4,1,0,0
"E00004673",282,177,138,127,1,6,4,0,0,0,0,0,0,4,35,28,25,3,1,10,2,4,5,3,0,0,0,3,7,2,5,30,8,10,4,0,6,12,0,3,1,0,8,0,66,2,1,1,3,1,2,0,41,37,1,2,0,1,19,10,9,1,9,3,3,0,0,5,1,1,0,0,0,0,0,0,0,0
"E00004674",240,153,131,120,3,4,3,0,1,0,0,0,0,4,18,16,10,4,0,3,0,0,3,6,0,0,0,6,2,0,2,24,3,4,0,1,3,17,2,6,1,1,7,0,53,2,0,2,8,3,4,1,36,31,5,0,0,0,7,5,2,0,9,7,7,0,0,2,0,0,0,1,0,1,0,1,0,0
"E00004675",232,178,143,132,3,5,3,0,0,0,0,0,0,11,24,23,17,2,4,7,2,2,0,6,0,0,0,6,1,1,0,17,2,6,2,4,0,9,0,4,0,0,5,0,30,0,0,0,2,0,0,2,26,22,2,2,0,0,2,2,0,0,7,3,3,0,1,2,1,0,1,0,0,0,0,0,0,0
"E00004676",967,656,490,460,5,9,16,0,0,1,0,0,0,3,162,144,119,35,19,10,2,12,41,25,3,7,3,12,18,3,15,22,1,2,0,2,0,19,0,0,10,1,8,0,241,9,2,7,89,48,24,17,35,4,14,14,3,0,106,1,105,2,41,30,20,10,0,9,2,0,2,7,0,7,6,1,0,0
"E00004677",325,217,169,164,1,2,0,0,2,0,0,0,1,3,44,26,26,8,5,5,0,1,7,0,0,0,0,0,18,0,18,22,5,2,0,1,1,15,0,14,0,0,1,0,69,2,0,2,13,8,2,3,43,34,4,0,1,4,11,2,9,0,13,8,6,2,1,4,0,0,0,4,0,4,3,1,0,0
"E00004678",334,229,190,182,0,5,3,0,0,0,1,0,0,5,33,32,26,3,5,10,0,3,5,6,0,0,0,6,1,0,1,35,4,11,1,3,7,20,0,18,0,0,2,0,54,3,3,0,11,6,1,4,34,31,3,0,0,0,6,3,3,0,15,6,6,0,0,4,5,1,4,1,0,1,0,1,0,0
"E00004679",180,141,110,96,1,8,5,0,0,0,0,0,0,3,28,18,9,1,2,2,0,2,2,9,2,3,1,3,10,1,9,11,5,1,0,1,0,5,1,2,1,0,1,0,22,1,0,1,5,2,0,3,11,9,0,2,0,0,5,2,3,0,5,2,1,1,1,0,2,0,2,1,0,1,1,0,0,0
"E00004680",263,159,101,93,2,5,1,0,0,1,0,0,0,1,56,50,37,9,5,10,4,1,8,13,0,2,1,10,6,1,5,13,1,5,1,4,0,7,3,0,0,0,4,0,59,7,3,4,26,18,3,5,13,0,11,2,0,0,12,0,12,1,25,16,10,6,7,1,1,1,0,7,0,7,6,1,0,0
"E00004681",293,183,126,115,2,7,2,0,0,0,0,0,0,5,52,45,39,21,1,3,3,3,8,6,0,2,2,2,7,0,7,18,4,6,3,2,1,8,1,0,2,2,3,0,44,9,3,6,15,6,6,3,4,0,4,0,0,0,11,3,8,5,29,23,21,2,0,5,1,0,1,19,0,19,10,9,0,0
"E00004682",165,101,77,76,0,0,1,0,0,0,0,0,0,3,21,14,11,0,0,10,0,1,0,3,0,0,0,3,7,0,7,26,3,3,0,3,0,20,3,11,1,0,5,0,31,3,1,2,7,3,4,0,18,18,0,0,0,0,3,3,0,0,6,1,1,0,0,4,1,0,1,1,0,1,0,1,0,0
"E00004683",173,116,100,94,0,0,5,0,1,0,0,0,0,5,11,10,10,0,0,1,6,1,2,0,0,0,0,0,1,0,1,21,2,7,0,2,5,12,0,10,0,0,2,0,34,8,2,6,6,5,1,0,18,18,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
"E00004684",320,247,207,197,2,5,3,0,0,0,0,0,0,6,34,15,11,2,1,4,1,2,1,4,0,1,1,2,19,6,13,17,0,8,5,0,3,9,1,0,0,2,6,0,48,0,0,0,7,4,0,3,24,19,2,0,0,3,16,13,3,1,6,2,2,0,0,0,4,1,3,2,0,2,0,2,0,0
"E00004685",321,213,174,172,0,2,0,0,0,0,0,0,0,5,34,29,22,0,3,5,5,5,4,7,0,1,0,6,5,2,3,27,2,8,1,4,3,16,0,12,1,0,3,1,67,4,1,3,11,6,3,2,43,35,3,0,2,3,9,1,8,0,12,4,3,1,0,6,2,1,1,2,0,2,2,0,0,0
"E00004686",310,209,174,171,0,2,1,0,0,0,0,0,0,5,30,19,15,1,0,3,6,3,2,4,0,1,0,3,11,1,10,34,5,6,0,3,3,23,0,13,2,1,7,0,54,6,2,4,8,5,1,2,32,28,4,0,0,0,5,0,5,3,13,5,5,0,1,6,1,0,1,0,0,0,0,0,0,0
"E00004687",245,170,133,122,0,7,4,0,0,0,0,0,0,3,34,26,24,4,8,4,1,1,6,2,0,0,0,2,8,0,8,21,0,5,0,5,0,16,2,0,10,1,3,0,37,11,5,6,6,1,1,4,8,0,6,2,0,0,12,7,5,0,12,9,6,3,0,3,0,0,0,5,0,5,2,3,0,0
"E00004688",411,326,247,233,4,8,2,0,0,0,0,0,0,12,67,39,24,2,3,3,3,1,12,15,3,1,0,11,28,0,28,20,4,3,0,1,2,13,0,12,0,1,0,0,52,7,3,4,5,3,1,1,34,31,3,0,0,0,6,3,3,0,10,3,3,0,0,7,0,0,0,3,0,3,2,1,0,0
"E00004689",323,237,188,183,1,3,1,0,0,0,0,0,0,6,43,23,11,1,2,3,0,2,3,12,0,5,1,6,20,3,17,16,0,4,3,0,1,12,0,7,0,0,5,0,55,8,0,8,5,3,2,0,34,27,4,0,0,3,8,1,7,0,11,3,3,0,0,6,2,1,1,4,0,4,3,1,0,0
"E00004690",229,171,135,129,0,4,2,0,0,0,0,0,0,6,30,18,13,0,2,6,0,2,3,5,0,2,1,2,12,0,12,26,0,11,4,0,7,14,1,8,1,2,2,1,19,3,1,2,7,3,2,2,6,2,4,0,0,0,3,0,3,0,9,7,7,0,2,0,0,0,0,4,0,4,3,1,0,0
"E00004691",478,309,278,223,1,52,2,0,0,0,0,0,0,6,25,14,8,2,1,0,1,2,2,6,0,0,0,6,11,0,11,5,2,2,1,0,1,1,0,0,0,0,1,0,62,7,2,5,15,9,6,0,33,19,4,6,1,3,7,1,6,0,6,3,1,2,0,2,1,1,0,96,0,96,96,0,0,0
"E00004692",432,252,195,172,2,20,1,0,0,0,0,0,0,11,46,26,25,2,2,3,3,6,9,1,0,1,0,0,20,2,18,23,4,4,2,0,2,15,0,6,1,2,6,0,111,1,1,0,7,3,2,2,22,17,1,2,0,2,81,5,76,0,15,4,3,1,0,9,2,0,2,31,0,30,30,0,1,0
"E00004693",361,224,171,160,2,3,6,0,0,0,0,0,0,5,48,36,27,7,3,4,0,2,11,9,0,5,1,3,12,2,10,17,3,6,0,4,2,8,0,4,0,1,3,0,95,2,0,2,4,2,1,1,33,20,10,0,0,3,55,0,55,1,23,18,13,5,1,3,1,0,1,2,0,2,1,1,0,0
"E00004694",285,186,133,124,2,3,4,0,0,0,0,0,0,2,51,39,31,6,1,7,2,7,8,8,0,3,0,5,12,0,12,12,3,3,0,2,1,6,3,1,0,0,2,0,74,2,2,0,22,20,1,1,37,33,3,1,0,0,13,1,12,0,11,3,2,1,1,4,3,1,2,2,0,2,2,0,0,0
"E00004695",459,284,177,172,1,2,2,0,0,0,1,0,0,4,102,80,48,20,6,6,2,3,11,32,0,22,4,6,22,1,21,12,0,3,0,0,3,9,3,1,3,0,2,0,112,2,1,1,19,2,7,10,75,51,10,4,1,9,14,1,13,2,45,35,29,6,2,6,2,0,2,6,0,6,4,2,0,0
"E00004696",348,239,194,188,0,6,0,0,0,0,0,0,0,3,42,29,23,5,7,5,1,1,4,6,0,2,0,4,13,3,10,30,2,11,5,2,4,17,1,8,0,0,8,0,72,2,0,2,2,0,0,2,45,33,9,0,0,3,23,5,18,0,5,0,0,0,0,3,2,0,2,2,0,2,2,0,0,0
"E00004697",295,201,149,143,3,3,0,0,0,1,0,0,0,7,44,29,19,3,2,0,2,1,11,10,0,1,4,5,15,1,14,19,4,4,2,1,1,11,0,6,3,0,2,0,62,1,0,1,21,4,11,6,31,24,7,0,0,0,9,1,8,0,13,9,6,3,1,2,1,0,1,0,0,0,0,0,0,0
"E00004699",161,114,85,80,0,2,3,0,0,0,0,0,0,6,23,11,6,0,0,2,1,1,2,5,0,0,0,5,12,2,10,15,1,4,0,2,2,10,2,7,1,0,0,0,28,2,0,2,1,0,1,0,25,19,4,2,0,0,0,0,0,0,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004700",280,181,149,139,2,6,2,0,0,0,0,0,0,4,28,21,14,4,1,5,0,1,3,7,2,1,0,4,7,0,7,17,0,5,1,2,2,12,0,8,1,0,3,0,70,10,1,9,3,1,0,2,40,29,0,1,4,6,17,2,15,0,10,3,3,0,0,2,5,1,4,2,0,2,2,0,0,0
"E00004701",306,203,145,140,3,1,1,0,0,0,0,0,0,3,55,28,17,2,3,1,2,5,4,11,0,2,3,6,27,1,26,29,4,9,6,1,2,16,3,4,2,0,7,0,58,17,7,10,8,3,1,4,15,9,4,0,0,2,16,5,11,2,13,9,9,0,0,3,1,0,1,3,0,3,2,1,0,0
"E00004702",265,192,152,141,4,5,2,0,0,0,0,0,0,12,28,17,13,7,0,2,2,0,2,4,1,1,0,2,11,1,10,33,10,6,2,0,4,16,0,7,0,0,9,1,34,8,4,4,4,2,2,0,15,12,0,0,0,3,6,0,6,1,6,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0
"E00004703",298,237,196,179,1,10,6,0,0,0,0,0,0,14,27,21,16,2,4,3,2,2,3,5,0,1,0,4,6,0,6,5,0,1,0,0,1,4,2,0,2,0,0,0,23,9,4,5,4,0,2,2,4,2,1,0,1,0,6,3,3,0,29,18,13,5,2,5,4,2,2,4,0,4,2,2,0,0
"E00004704",374,246,174,161,1,10,2,0,0,0,0,0,0,6,66,51,40,9,4,4,7,10,6,11,0,2,0,9,15,1,14,53,6,9,0,7,2,37,0,20,10,2,5,1,50,28,0,28,4,2,0,2,14,7,2,0,0,5,4,1,3,0,15,6,5,1,1,5,3,1,2,10,0,10,9,1,0,0
