"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00004499",393,2,4,6,3,6,6,8,11,4,10,3,4,7,3,12,5,5,8,4,2,3,3,5,6,3,7,6,3,4,1,3,1,3,4,2,5,3,5,3,7,6,7,9,4,3,7,4,7,5,10,8,8,3,8,5,8,5,3,3,5,3,5,7,7,7,6,7,3,4,2,6,1,4,2,3,1,0,3,2,0,1,0,2,0,0,0,3,1,0,2,0,2,0,0,0,0,0,1,0,0,0
"E00004500",169,2,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,3,0,2,5,3,5,3,6,4,4,6,3,3,3,4,3,2,2,3,7,6,2,5,2,2,2,5,8,3,3,2,3,1,1,2,1,4,1,3,2,3,5,0,1,1,1,1,0,3,1,0,0,2,0,2,1,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00004501",116,1,4,0,0,0,0,0,0,1,1,1,0,2,2,0,1,0,0,0,0,0,0,1,1,4,1,2,1,3,1,3,1,1,3,4,4,2,1,2,0,0,3,6,0,5,1,3,0,4,3,0,0,4,1,1,1,1,3,0,2,3,1,4,1,1,1,0,1,2,0,0,1,2,1,3,0,3,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004502",254,5,1,1,4,4,2,6,2,1,3,4,4,2,4,2,0,4,2,2,3,4,5,5,2,6,4,5,7,1,7,9,6,5,3,4,4,2,0,2,2,4,3,2,1,6,4,4,6,1,5,2,2,0,3,3,4,5,3,5,4,5,2,4,3,3,1,1,1,0,1,1,1,0,3,0,0,2,0,0,2,3,1,1,2,3,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0
"E00004503",209,1,1,1,0,2,1,5,3,3,1,4,2,1,2,0,3,0,3,1,2,3,0,1,1,2,5,4,2,4,3,2,0,3,2,2,5,1,2,4,2,2,3,4,3,5,6,9,2,2,2,3,2,7,2,0,2,3,4,5,3,6,5,3,1,3,1,2,0,0,2,0,3,4,5,0,2,2,3,2,1,0,0,1,0,2,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1
"E00004504",352,2,1,6,3,5,8,3,3,5,2,1,5,1,6,2,4,9,9,4,4,4,2,3,3,7,4,5,4,4,4,2,1,2,4,5,2,1,5,7,6,5,4,7,2,3,4,3,5,3,3,5,9,7,3,6,6,7,7,3,5,6,5,8,5,3,7,4,6,2,5,3,4,3,4,3,4,1,1,4,2,0,0,1,2,2,2,3,0,2,2,0,1,1,0,0,0,0,0,0,0,1
"E00004505",291,2,2,6,3,6,2,6,1,8,7,2,1,5,4,5,2,3,1,6,3,3,6,3,4,1,2,5,7,4,7,9,1,6,4,7,1,8,5,4,1,5,5,9,12,6,10,2,6,4,3,6,3,4,1,3,1,3,3,3,2,1,1,5,2,1,2,2,0,0,2,1,3,0,0,1,2,2,3,0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004506",286,6,2,0,6,3,0,5,4,1,8,3,1,3,1,3,4,3,3,8,3,7,3,1,3,4,5,8,4,3,3,13,8,8,5,7,5,5,6,3,3,3,2,3,3,3,5,6,5,4,5,3,6,3,2,6,1,5,7,1,4,2,1,2,5,0,0,2,2,0,4,3,1,0,1,4,0,0,0,2,1,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004507",259,1,4,4,3,6,3,6,7,3,9,4,1,3,5,1,3,2,0,3,1,1,1,0,1,2,2,3,3,1,5,1,0,2,4,2,1,1,3,5,2,8,8,8,9,9,3,0,5,1,3,3,5,1,1,6,1,2,3,1,1,6,7,2,5,2,0,7,4,1,4,5,1,1,3,1,2,4,3,2,2,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"E00004508",292,5,4,1,4,1,1,0,1,0,1,4,2,1,2,0,5,0,3,3,3,4,1,2,1,2,5,6,4,4,6,3,3,6,5,3,3,3,2,6,5,4,3,4,5,6,5,3,4,4,2,6,4,7,3,5,5,2,1,4,5,3,5,8,4,8,2,5,5,3,4,8,3,1,8,1,0,0,0,3,0,0,4,2,4,1,4,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0
"E00004509",328,0,1,1,5,5,9,5,7,3,4,4,2,7,4,3,5,6,3,1,2,4,1,2,5,4,8,3,7,4,3,4,1,6,2,5,1,5,4,5,1,2,3,9,7,8,5,5,5,4,4,6,7,6,3,8,1,4,2,2,3,5,4,7,2,5,1,5,3,5,0,0,5,6,6,2,2,2,2,5,1,1,6,1,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0
"E00004510",303,5,3,4,5,2,4,1,3,4,0,3,2,1,2,1,4,2,2,4,3,1,3,2,3,11,7,4,7,10,11,7,4,5,6,6,9,5,5,6,4,2,3,5,1,3,5,9,5,3,2,4,2,4,2,3,6,6,4,2,2,7,3,7,2,3,2,4,2,0,2,3,0,1,4,0,1,3,2,5,0,3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004511",339,5,1,6,2,1,8,1,2,2,1,3,1,4,6,2,1,5,6,6,6,1,1,3,2,2,9,4,1,2,10,10,8,6,5,4,2,4,7,7,1,3,6,7,3,4,7,3,3,5,6,8,3,8,8,6,3,2,4,7,7,5,4,6,5,2,3,7,5,3,7,0,2,5,1,7,3,1,3,0,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004512",269,3,3,1,2,7,0,3,3,3,3,2,4,3,3,1,5,3,1,1,2,0,3,4,0,5,6,3,7,6,7,2,5,1,6,5,5,5,8,7,0,6,3,7,6,4,8,3,4,2,5,2,4,5,3,1,1,4,1,9,4,1,2,1,1,2,1,2,2,1,1,1,2,5,3,3,4,3,2,1,0,1,0,2,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"E00004513",273,4,3,2,5,3,5,4,3,4,2,2,2,1,5,6,6,3,3,6,2,0,0,3,1,3,5,5,3,6,4,4,2,4,3,1,3,3,5,4,6,3,5,5,3,2,2,3,3,3,5,6,6,5,7,1,4,1,4,2,4,3,2,6,1,5,3,3,2,3,2,5,4,1,3,3,0,2,2,0,3,2,1,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"E00004514",284,2,2,3,2,3,5,3,4,1,4,3,4,4,3,1,4,4,3,5,0,3,1,3,0,8,4,3,3,5,6,2,4,5,7,1,2,4,3,2,4,4,2,5,5,10,2,4,3,1,4,3,5,2,1,6,4,2,2,3,1,5,4,3,8,8,3,7,12,10,2,4,2,2,4,0,4,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004515",259,2,0,2,3,2,1,4,8,3,0,1,3,0,2,0,1,1,2,1,2,1,0,2,3,3,3,5,4,4,13,7,9,4,11,5,5,6,4,1,5,5,5,8,7,5,7,2,5,6,2,0,2,6,3,0,4,3,2,2,1,1,3,2,0,6,4,1,2,1,2,3,2,1,3,0,2,4,2,1,2,2,1,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"E00004516",357,4,4,3,4,4,3,4,6,3,5,7,4,2,3,1,1,3,4,5,3,3,4,3,2,8,8,8,11,6,7,4,6,7,5,4,2,8,5,3,2,2,6,3,2,6,9,5,7,4,5,7,3,6,3,2,9,2,4,4,3,3,4,7,6,9,2,3,8,2,2,2,1,2,2,3,2,2,4,1,2,3,3,1,2,0,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00004517",268,1,1,5,4,1,1,3,4,1,0,3,3,6,2,4,3,4,8,1,6,4,3,2,3,6,4,11,2,5,1,5,8,7,4,1,4,3,3,5,8,5,0,10,4,7,6,2,4,4,2,3,4,2,3,2,5,4,2,3,2,3,3,3,4,3,3,3,1,0,3,2,0,1,2,1,0,0,0,1,1,0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"E00004518",247,1,6,2,5,4,3,5,1,4,4,4,1,4,2,1,4,3,1,1,3,2,5,4,2,0,1,0,5,8,2,6,3,8,4,5,5,3,5,4,2,4,3,2,4,8,6,4,5,2,4,2,2,3,2,3,3,2,3,2,4,2,2,1,4,3,0,4,2,2,0,2,1,1,1,2,1,2,1,2,3,2,1,1,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0
"E00004519",274,3,7,8,7,3,9,7,2,2,4,1,0,2,3,4,2,3,1,2,0,1,1,1,3,2,5,4,7,3,1,3,0,4,4,2,4,7,11,8,4,7,4,3,7,3,4,1,3,4,8,6,5,3,0,3,0,3,3,2,3,2,2,4,2,4,4,0,2,3,2,1,1,0,4,1,5,6,1,1,3,0,0,2,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004520",259,3,4,5,4,3,5,7,1,6,5,4,1,5,0,2,1,0,0,2,1,4,7,0,7,3,6,7,4,6,2,6,2,3,10,3,4,6,8,3,7,1,6,6,4,3,5,8,5,2,5,6,7,6,2,1,3,0,1,1,0,5,3,4,5,3,1,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004521",259,3,0,1,0,1,0,3,2,0,1,1,1,0,2,0,0,1,0,1,3,3,5,5,6,10,7,8,7,4,10,9,6,9,6,3,3,5,3,4,6,2,5,4,3,3,3,6,7,5,2,2,0,7,1,0,1,4,2,3,3,5,3,5,4,4,0,3,3,2,3,2,1,0,2,3,1,2,3,1,1,0,0,0,1,2,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0
"E00004522",197,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,14,3,6,6,2,2,17,6,12,4,10,3,4,2,6,6,1,5,4,0,2,1,1,4,3,1,5,4,2,1,1,2,3,1,5,0,2,2,0,2,4,2,0,5,1,1,1,3,2,1,0,0,4,3,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004523",548,3,4,4,2,2,18,6,20,2,5,0,2,3,2,2,2,7,4,8,8,6,12,11,8,13,9,9,12,22,18,21,18,6,5,20,17,12,30,12,10,17,8,5,10,6,11,6,8,3,6,5,2,7,7,4,3,2,8,9,3,2,9,5,1,0,1,1,2,1,2,2,1,3,5,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004524",367,1,0,3,0,0,1,1,2,1,0,2,3,1,0,4,1,0,1,2,5,14,24,21,19,14,7,11,10,9,4,6,3,11,7,6,1,2,6,4,3,3,3,7,3,6,6,5,3,8,3,3,5,1,2,6,4,3,6,8,4,5,8,5,4,1,4,6,5,4,0,0,0,6,1,1,4,2,1,0,1,0,1,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0
"E00004525",254,5,3,1,1,2,0,1,2,2,2,2,1,1,4,1,2,2,3,1,4,12,11,8,10,8,4,9,2,0,3,16,15,4,1,5,1,6,2,2,1,1,3,5,3,4,4,2,3,3,3,5,5,2,3,4,3,0,3,7,2,4,2,3,0,2,4,3,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004526",593,1,3,2,1,3,1,1,1,2,3,0,0,2,1,4,1,1,4,53,98,70,38,29,19,16,9,7,6,8,5,7,4,4,3,4,3,0,9,1,6,2,5,4,6,2,5,3,2,8,6,3,1,4,2,4,9,2,5,4,8,4,4,1,3,1,6,1,7,3,1,2,5,3,5,1,3,2,5,4,1,1,1,2,2,1,2,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0
"E00004527",234,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,6,9,13,10,6,5,4,4,6,7,3,8,5,3,8,5,3,2,4,5,7,1,3,8,4,5,6,9,4,3,1,6,1,2,8,2,3,6,1,2,0,1,0,0,0,0,1,3,1,0,1,4,1,1,1,0,1,0,1,4,2,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004528",327,0,2,1,2,2,10,2,11,2,0,0,0,1,1,0,0,1,1,1,0,1,4,4,4,4,2,8,5,4,3,22,23,8,6,16,11,6,16,15,6,10,4,4,5,7,3,4,5,7,2,3,1,4,3,4,1,6,1,0,3,2,2,1,5,6,1,2,4,2,2,1,1,4,3,0,0,0,1,1,2,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00004529",447,1,0,2,2,2,12,3,11,1,2,2,1,1,3,1,0,2,4,3,12,9,10,18,7,8,11,15,10,11,12,12,9,14,9,17,17,11,24,7,3,14,7,6,10,11,6,2,5,8,3,3,6,7,7,3,2,8,4,1,0,5,3,3,6,4,1,1,2,0,0,1,2,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004530",229,2,0,0,0,1,0,0,1,0,1,2,2,0,2,1,1,1,2,3,0,8,6,2,3,9,8,7,9,4,5,7,7,11,3,4,4,4,7,4,7,6,3,3,2,2,5,3,7,3,2,0,8,6,1,3,6,0,1,1,1,6,2,0,1,1,0,4,3,0,0,0,2,0,2,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004531",293,4,7,5,5,4,3,3,1,2,4,5,4,2,4,2,4,4,2,2,2,5,5,6,9,8,6,8,4,9,7,4,3,11,5,4,1,4,3,9,5,5,3,2,7,5,4,7,6,3,5,2,3,3,4,4,6,4,0,4,2,4,4,2,0,1,1,1,0,2,1,0,4,2,1,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004532",324,3,6,3,0,4,1,2,3,1,2,0,2,1,1,2,2,1,1,5,2,5,11,7,5,10,13,11,9,7,6,2,8,9,13,11,5,8,5,10,4,7,4,4,3,6,3,5,4,5,4,5,4,6,4,6,4,3,5,6,5,5,2,1,5,2,1,0,4,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004534",236,4,4,4,5,1,6,6,2,7,8,3,6,3,2,1,1,4,2,3,4,3,1,0,2,2,5,3,3,6,4,2,6,0,5,3,4,3,5,2,2,7,6,6,7,2,9,2,3,4,6,4,3,2,3,1,0,2,3,1,1,3,0,0,3,2,2,0,0,0,2,1,0,3,0,0,1,2,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"E00004535",205,4,2,3,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,7,9,13,12,2,4,2,7,8,4,3,4,6,7,5,6,7,3,2,3,4,7,2,1,2,0,3,1,2,3,1,2,3,4,3,3,0,3,2,1,2,2,0,1,7,5,1,1,1,0,0,0,0,0,1,1,3,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004536",233,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,5,4,9,5,5,7,5,12,8,10,6,11,11,3,2,8,8,3,2,8,2,4,2,5,3,5,6,2,4,4,2,2,2,2,3,1,2,0,0,3,0,3,4,1,4,0,1,5,1,0,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004537",165,0,1,6,2,2,1,1,1,1,1,1,1,2,0,1,1,0,2,1,0,1,2,1,4,3,1,3,1,3,2,9,6,3,4,3,4,4,2,4,0,0,4,2,5,4,0,5,1,1,1,0,2,4,3,0,0,1,3,3,2,0,8,4,2,1,1,3,1,1,0,2,3,1,0,0,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"E00004538",193,1,1,1,4,4,0,1,3,2,1,1,1,2,3,3,1,1,2,1,2,9,14,3,4,1,1,3,1,2,1,3,2,2,4,1,1,4,0,2,5,6,3,3,2,1,4,3,5,3,2,2,2,1,1,1,2,2,2,5,1,6,1,1,3,0,1,3,2,5,0,4,2,2,0,0,0,1,0,3,3,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004539",133,3,1,1,1,0,1,0,0,1,2,2,0,2,0,0,0,1,0,0,0,1,5,2,3,3,2,2,4,3,5,6,5,2,7,1,2,1,1,5,3,5,1,3,2,2,2,1,1,2,2,0,0,1,2,3,0,3,0,3,2,2,1,2,2,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004540",365,6,7,2,12,6,4,3,5,4,3,1,4,4,2,4,1,3,2,6,4,5,9,7,4,6,10,7,6,7,8,4,2,3,4,7,6,6,8,5,3,5,4,4,6,4,2,4,3,4,1,6,2,6,4,3,2,6,5,3,1,4,3,2,4,3,2,3,6,0,3,2,5,4,3,2,4,4,2,3,5,5,4,1,5,2,2,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0
"E00004541",219,2,2,2,4,5,4,7,3,2,4,2,5,0,4,2,1,4,2,2,3,1,1,2,2,2,1,6,4,7,4,4,4,2,0,5,9,2,4,3,1,7,3,10,6,8,6,3,3,7,0,3,4,0,4,4,1,1,1,0,3,1,1,3,1,2,1,1,3,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004542",360,8,0,1,4,4,6,4,4,4,10,2,4,2,3,3,0,2,4,3,3,5,3,10,4,8,11,7,11,6,12,6,9,14,10,7,9,11,4,2,3,10,9,2,5,5,8,7,7,4,3,5,6,2,6,2,1,4,1,1,8,0,1,1,1,0,2,0,1,1,1,0,1,3,0,2,4,2,1,4,1,3,2,3,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00004543",214,0,3,0,0,1,1,1,0,2,0,1,1,1,0,0,3,1,0,2,0,1,2,0,2,7,8,3,2,7,5,8,7,3,7,2,5,6,9,7,2,6,4,1,6,7,2,0,3,4,5,4,1,0,6,4,9,1,4,5,1,3,4,3,4,5,1,2,0,0,0,0,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00004544",286,4,3,4,2,6,5,5,6,5,2,5,5,2,2,2,4,7,2,1,4,7,6,5,8,6,5,2,6,6,7,5,5,8,3,5,4,2,4,7,6,2,2,1,4,5,5,4,2,7,2,2,1,2,4,2,3,1,3,1,1,1,2,3,2,2,3,2,2,2,2,4,3,2,0,0,3,1,2,1,2,1,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"E00004545",451,12,7,11,2,8,7,5,4,8,6,8,8,5,7,5,7,3,5,3,5,7,12,7,9,6,4,12,10,7,9,8,15,5,7,6,9,5,4,9,7,10,12,6,5,5,8,16,1,8,2,6,6,5,1,4,6,6,5,3,5,3,5,2,1,2,1,1,1,5,2,3,3,1,2,1,1,2,3,2,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004546",224,1,1,2,0,1,2,1,2,1,0,0,1,1,1,0,0,0,0,2,4,7,2,1,6,2,11,3,2,0,4,4,7,2,4,1,5,5,1,3,1,4,4,2,6,4,1,0,3,6,2,1,2,5,2,3,7,5,1,1,3,5,3,2,4,3,2,1,1,1,3,2,2,0,1,6,1,1,5,1,0,1,4,3,2,1,1,8,0,1,4,0,0,0,0,1,0,0,0,1,0,0
"E00004547",406,5,3,4,3,2,7,5,0,3,1,3,2,2,1,6,4,4,5,7,18,20,23,18,13,16,10,9,7,10,6,9,9,8,6,15,10,10,3,7,5,8,1,1,6,2,1,1,2,1,3,3,2,1,2,2,3,3,2,1,4,2,3,6,4,2,2,4,6,3,2,3,0,5,1,1,0,3,0,2,0,0,0,2,1,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0
"E00004548",208,2,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,2,5,4,4,5,4,5,2,3,6,3,1,2,8,7,3,8,2,2,2,2,4,1,1,4,7,5,4,4,1,6,2,7,5,5,6,2,4,2,4,5,2,8,2,5,2,2,3,0,0,4,2,0,1,0,0,0,0,1,1,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00004549",288,3,7,7,4,4,10,3,2,5,5,4,6,2,0,4,2,4,5,1,5,2,6,5,5,4,8,12,3,2,0,9,7,6,2,2,5,4,4,8,2,4,5,4,9,4,6,2,3,3,3,5,3,2,4,1,5,3,2,1,3,2,3,3,3,0,0,2,1,0,0,5,0,0,2,0,4,2,0,0,2,1,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00004550",389,5,3,9,4,3,5,3,6,3,6,7,6,2,3,1,4,6,0,2,3,2,4,9,5,11,10,7,9,10,37,21,10,11,7,11,7,6,6,6,7,5,4,6,4,4,5,3,5,0,4,2,0,5,1,5,5,3,5,2,4,2,1,2,0,3,3,3,0,2,4,1,1,1,0,0,3,2,0,0,0,3,1,1,0,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0
"E00004551",428,4,5,3,0,8,0,2,2,2,3,2,4,4,1,6,0,4,2,4,1,9,8,14,18,13,13,23,22,22,22,14,11,11,6,10,6,11,15,5,8,8,3,6,7,6,6,2,5,10,3,6,2,4,1,5,1,4,6,3,2,0,2,2,4,3,0,0,1,1,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004552",317,5,1,2,2,4,1,6,2,6,6,5,7,8,6,2,7,3,2,5,3,7,11,9,6,3,6,2,4,4,12,6,10,4,6,8,4,5,3,5,4,5,4,3,5,6,4,4,5,2,2,2,3,3,0,0,4,7,3,4,2,1,1,4,1,7,1,4,5,2,2,3,1,0,2,2,1,0,1,1,1,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"E00004553",301,7,4,1,2,3,2,5,3,1,3,5,4,5,6,7,5,4,3,7,3,2,6,8,7,3,7,4,4,13,3,5,5,4,3,4,1,5,3,5,4,3,6,5,4,2,4,8,2,5,7,9,3,2,4,3,4,6,4,3,2,5,2,1,4,2,0,2,5,0,0,2,3,4,0,0,0,1,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004554",406,2,1,1,4,0,1,2,1,2,1,0,1,1,2,2,1,0,1,0,7,32,36,26,25,13,23,12,18,8,7,7,10,6,11,2,9,7,6,5,5,4,5,5,5,0,3,6,11,0,3,6,3,5,0,2,5,3,6,1,1,2,3,6,2,6,2,2,0,2,2,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004555",327,4,3,4,4,11,4,8,6,6,3,6,9,5,2,4,4,3,3,1,3,2,8,4,4,1,5,6,8,5,13,10,2,7,11,4,1,8,7,5,5,1,0,5,6,4,6,3,3,2,3,3,5,3,1,2,5,2,2,2,2,2,6,3,2,4,2,4,3,1,0,3,1,4,2,1,0,2,1,0,2,1,1,2,1,2,1,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0
"E00004556",301,3,4,2,5,2,2,7,2,2,4,2,4,5,2,3,3,2,3,2,3,7,13,9,6,6,7,13,4,6,5,1,5,7,4,11,5,3,0,5,5,4,7,2,4,6,0,4,1,2,4,3,5,5,6,3,4,4,2,1,3,1,2,5,5,1,1,0,1,5,4,0,0,1,3,0,0,1,2,5,0,1,1,2,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"E00004557",177,3,3,1,0,3,3,1,0,0,3,3,3,0,0,0,0,1,0,0,1,0,1,3,2,1,1,7,5,7,5,1,4,4,2,1,7,5,2,7,3,3,2,1,4,3,3,2,0,3,4,1,1,6,4,2,3,2,2,4,1,0,3,0,1,1,2,1,1,2,1,0,0,3,0,1,1,2,1,0,0,3,2,0,1,0,2,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0
"E00004558",277,0,2,0,0,2,0,2,2,1,2,2,2,2,1,3,0,5,6,5,2,14,10,7,8,2,8,3,2,5,6,5,5,1,4,0,4,4,2,5,1,7,4,1,8,3,4,3,2,0,6,5,4,4,5,3,3,2,1,4,4,3,2,3,5,7,6,1,5,2,3,1,3,6,2,5,1,1,2,0,0,2,1,1,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"E00004559",503,1,3,0,20,11,5,1,6,1,2,2,2,0,3,4,1,2,4,5,19,22,24,16,19,19,15,20,17,15,11,15,13,8,6,5,18,6,8,3,3,7,1,3,22,5,6,4,4,9,1,5,4,3,4,0,2,2,5,1,3,4,6,1,1,2,0,1,2,4,7,2,5,3,3,1,5,1,0,1,0,1,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00004560",227,1,3,4,3,2,3,0,3,2,2,1,2,2,2,3,2,5,1,0,3,5,2,3,3,3,5,5,1,3,4,2,2,1,1,1,6,2,6,4,5,6,5,2,7,2,3,3,5,3,7,3,4,4,6,0,1,3,4,1,4,2,0,1,2,1,2,3,2,2,7,5,3,3,0,1,1,1,1,2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004561",268,0,1,3,1,0,0,0,3,2,0,0,2,0,0,5,0,1,3,1,18,25,12,17,19,15,1,5,1,6,5,6,6,4,10,6,2,4,3,5,7,3,1,4,1,2,1,4,1,2,3,4,3,3,4,3,3,2,1,1,2,1,2,0,2,0,0,0,1,0,0,1,0,0,2,0,1,1,2,1,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
