OPR_DESC_TXT,BUS_SVC_NO_TXT,BUS_DIRCTN_TXT,BUS_ROUTE_SEQ_NUM,RD_NAM,BUS_STOP_DESC_TXT,OP_HR_1_TXT,OP_HR_2_TXT,ORIG_DEST_TXT,FARE_TXT,SVC_IND_CD,LATTD_TXT,LONGTD_TXT,BUS_STOP_CD,NO_SVC_IND,WEBSITE_TXT,CONTACT_TXT
"Ren Quan Transport","573","1","14","Ang Mo Kio Avenue 3","Bus stop outside Blk 564","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.36918861400000","103.85886150000000","54291","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","14","Ang Mo Kio Avenue 3","Bus stop outside Blk 564","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.36918861400000","103.85886150000000","54291","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","15","Jalan Bukit Merah","Bus stop outside Blk 111","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28045309400000","103.82638920000000","10071","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","15","Jalan Bukit Merah","Bus stop outside Blk 111","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28045309400000","103.82638920000000","10071","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","16","Jalan Bukit Merah","Bus stop outside Blk 104","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28105845400000","103.82528070000000","10501","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","16","Jalan Bukit Merah","Bus stop outside Blk 104","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28105845400000","103.82528070000000","10501","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","17","Jalan Bukit Merah","Bus stop opposite Blk 120","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28227835400000","103.82241740000000","10081","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","17","Jalan Bukit Merah","Bus stop opposite Blk 120","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28227835400000","103.82241740000000","10081","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","18","Jalan Bukit Merah","Bus stop outside Bukit Merah Town Centre","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28394108600000","103.81783960000000","10091","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","18","Jalan Bukit Merah","Bus stop outside Bukit Merah Town Centre","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28394108600000","103.81783960000000","10091","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","19","Jalan Bukit Merah","Bus stop outside SPRING Singapore Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28502568100000","103.81374370000000","10101","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","19","Jalan Bukit Merah","Bus stop outside SPRING Singapore Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28502568100000","103.81374370000000","10101","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","20","Jalan Bukit Merah","Bus stop opposite Blk 28","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28592835100000","103.80935410000000","10111","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","20","Jalan Bukit Merah","Bus stop opposite Blk 28","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28592835100000","103.80935410000000","10111","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","21","Jalan Bukit Merah","Bus stop opposite Blk 2","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28619141400000","103.80686550000000","10131","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","21","Jalan Bukit Merah","Bus stop opposite Blk 2","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28619141400000","103.80686550000000","10131","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","22","Alexandra Road","Bus stop opposite Queensway Shopping Centre","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28665742200000","103.80334130000000","11519","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","22","Alexandra Road","Bus stop opposite Queensway Shopping Centre","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28665742200000","103.80334130000000","11519","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","23","Alexandra Road","Bus stop opposite SP Jain","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28091631200000","103.80256180000000","18019","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","23","Alexandra Road","Bus stop opposite SP Jain","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28091631200000","103.80256180000000","18019","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","24","Alexandra Road","Bus stop opposite Alexandra Point","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27688327400000","103.80269050000000","15059","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","24","Alexandra Road","Bus stop opposite Alexandra Point","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27688327400000","103.80269050000000","15059","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","25","Alexandra Road","Bus stop opposite NOL Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27459054100000","103.80216340000000","15049","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","25","Alexandra Road","Bus stop opposite NOL Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27459054100000","103.80216340000000","15049","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","26","Pasir Panjang Road","Bus stop opposite PSA Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27275860463579","103.80095947823813","15141","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","26","Pasir Panjang Road","Bus stop opposite PSA Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27275860463579","103.80095947823813","15141","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","27","Pasir Panjang Road","Bus stop opposite Alexandra Distripark Blk 3","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27389192906939","103.79822208982421","15151","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","27","Pasir Panjang Road","Bus stop opposite Alexandra Distripark Blk 3","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27389192906939","103.79822208982421","15151","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","28","Pasir Panjang Road","Bus stop outside Alexandra Distripark Blk 3","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27426303773784","103.79839350407595","15159","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","1","28","Pasir Panjang Road","Bus stop outside Alexandra Distripark Blk 3","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27426303773784","103.79839350407595","15159","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","1","Pasir Panjang Road","Bus stop outside Alexandra Distripark Blk 3","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27426303773784","103.79839350407595","15159","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","1","Pasir Panjang Road","Bus stop outside Alexandra Distripark Blk 3","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27426303773784","103.79839350407595","15159","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","2","Pasir Panjang Road","Bus stop outside PSA Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27341871854745","103.80055546758587","15149","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","2","Pasir Panjang Road","Bus stop outside PSA Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27341871854745","103.80055546758587","15149","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","3","Alexandra Road","Bus stop outside NOL Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27452465500000","103.80183860000000","15041","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","3","Alexandra Road","Bus stop outside NOL Building","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27452465500000","103.80183860000000","15041","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","4","Alexandra Road","Bus stop outside Alexandra Point","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27720506000000","103.80248670000000","15051","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","4","Alexandra Road","Bus stop outside Alexandra Point","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.27720506000000","103.80248670000000","15051","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","5","Alexandra Road","Bus stop outside SP Jain","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28148479800000","103.80176780000000","18011","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","5","Alexandra Road","Bus stop outside SP Jain","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28148479800000","103.80176780000000","18011","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","6","Alexandra Road","Bus stop outside Alexandra Hospital","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28594687400000","103.80251880000000","11511","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","6","Alexandra Road","Bus stop outside Alexandra Hospital","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28594687400000","103.80251880000000","11511","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","7","Jalan Bukit Merah","Bus stop opposite OG Factory","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28679632523156","103.80565677295323","11019","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","7","Jalan Bukit Merah","Bus stop opposite OG Factory","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28679632523156","103.80565677295323","11019","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","8","Jalan Bukit Merah","Bus stop outside Blk 1","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28635135443034","103.80810002234390","10139","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
"Ren Quan Transport","573","2","8","Jalan Bukit Merah","Bus stop outside Blk 1","Morning: 6.45am to 9.00am (Monday to Friday); and 7.00am to 9.00am (Saturday)","Evening: 5.00pm to 8.30pm (Monday to Friday); and 12.30pm to 2.30pm (Saturday)","Ang Mo Kio Avenue 6 to Alexandra Road","$3.00","PREMIUM","1.28635135443034","103.80810002234390","10139","N","-","Email: davidloh@renquantpt.com.sg Phone: 6755 9336"
